Zip,Total.Population,Median_Household_income,Water.Use,Power.Use,place_geoid,Median.Age,Average.Household.Size,Mean_income,City
90744,53815,"$41,569 ",85.31,332,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",57.49,347,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",79.25,316,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",9.32,373,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",79.02,363,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",65.31,316,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",62.99,300,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",77.95,354,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",62.9,300,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",73.63,328,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",56.45,358,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",73.09,315,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",57.53,318,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",73.34,299,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",72.55,304,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",65.26,331,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",79.61,315,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",80.73,320,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",79.91,325,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",70.24,361,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",64.3,314,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",64.67,303,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",70.4,313,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",12.02,302,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",84.48,330,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",68.87,313,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",71.19,338,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",80.95,329,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",77.49,299,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",62.25,300,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",93.18,374,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",66.55,315,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",89.89,349,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",79.28,318,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",85.52,333,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",70.34,305,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",91.39,360,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",8.51,321,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",12.37,348,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",74.22,305,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",11.59,345,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",10.35,298,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",74.02,318,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",87.49,362,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",11.23,348,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",78.23,310,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",62.16,352,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",78.08,323,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",74.96,318,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",63.78,315,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",86.34,325,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",73.57,334,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",71.2,349,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",71.2,300,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",70.19,339,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",83.29,349,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",96.99,361,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",92.88,364,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",11.67,299,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",85.38,342,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",88.23,350,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90744,53815,"$41,569 ",78.85,350,16000US0644000,28.7,3.83,"$56,234 ",Los Angeles
90745,57251,"$71,443 ",NA,NA,16000US0644000,37.1,3.73,"$82,038 ",Los Angeles
90746,25990,NA,NA,NA,NA,40.7,3.14,NA,NA
90747,0,NA,NA,NA,NA,0,0,NA,NA
90755,11074,NA,NA,NA,NA,36.1,2.64,NA,NA
90802,39347,NA,NA,NA,NA,34.7,1.93,NA,NA
90803,32031,NA,NA,NA,NA,42.7,1.84,NA,NA
90804,40311,NA,NA,NA,NA,29.8,2.7,NA,NA
90805,93524,NA,NA,NA,NA,29,3.56,NA,NA
90806,42399,NA,NA,NA,NA,30.3,3.44,NA,NA
90807,31481,NA,NA,NA,NA,39.7,2.49,NA,NA
90808,38232,NA,NA,NA,NA,41.6,2.69,NA,NA
90810,36735,"$49,517 ",NA,NA,16000US0644000,31.8,3.9,"$62,513 ",Los Angeles
90813,58911,"$30,936 ",NA,NA,16000US0644000,27.3,3.5,"$40,515 ",Los Angeles
90814,19131,NA,NA,NA,NA,37.2,2.06,NA,NA
90815,39733,NA,NA,NA,NA,37.9,2.53,NA,NA
90822,117,NA,NA,NA,NA,63.9,4.5,NA,NA
90831,0,NA,NA,NA,NA,0,0,NA,NA
91001,36126,NA,NA,NA,NA,41.6,2.83,NA,NA
91006,31715,NA,NA,NA,NA,42.7,2.98,NA,NA
91007,34095,NA,NA,NA,NA,43.8,2.73,NA,NA
91008,1391,NA,NA,NA,NA,54.6,2.39,NA,NA
91010,26074,NA,NA,NA,NA,38.1,3.2,NA,NA
91011,20280,NA,NA,NA,NA,45.9,2.95,NA,NA
91016,40598,NA,NA,NA,NA,37.9,2.69,NA,NA
91020,8415,NA,NA,NA,NA,40.2,2.43,NA,NA
91024,10917,NA,NA,NA,NA,46.6,2.26,NA,NA
91030,25616,"$79,089 ",NA,NA,16000US0644000,40.1,2.43,"$113,922 ",Los Angeles
91040,20372,"$71,411 ",27.1,585,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",17.22,580,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",27.01,626,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.73,617,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",18.87,549,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",14.22,578,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",12.43,545,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",26.49,712,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",10.84,497,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.14,698,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",25.51,717,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.08,596,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",15.81,620,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",26.5,916,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",19.98,551,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",25.02,583,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",19.15,652,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",24.33,621,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",11.94,536,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",14.32,524,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",22.81,593,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",17.92,523,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",13.21,630,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",35.65,802,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",17.5,526,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",25.18,798,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",26.91,642,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",20.41,754,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",25.59,868,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",26.43,572,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",26.31,813,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",29.12,585,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",32.16,822,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",15.12,556,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.49,576,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",19.06,578,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",24.2,617,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",13.48,590,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",31.46,605,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",19.48,654,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.89,651,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",24.69,780,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",21.47,599,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",24.73,596,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",27.8,563,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.02,600,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",19.16,636,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",30.47,869,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.06,544,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",10.97,528,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",33.49,917,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",33.87,911,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",20.45,962,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",19.71,583,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",23.36,559,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.13,695,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",20.91,580,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",23.96,572,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",30.13,876,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",10.13,656,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",24.21,691,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",34.56,866,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",19.34,766,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",19.53,637,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",37.57,1008,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",15.59,554,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",23.33,772,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",15.38,616,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",15.82,623,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",12.86,639,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.93,549,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",26.21,808,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",21.82,1047,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",13.58,545,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",25.78,572,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",37.17,771,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",25.55,715,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",13.8,639,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",36.39,845,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",17.98,586,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",14.66,595,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",37.35,810,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",39.69,1026,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",13.23,629,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.1,543,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",36.05,894,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",20.9,549,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",32.2,758,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",10.13,661,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",24.47,688,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",16.91,650,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",27.6,848,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",19.21,595,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",37.93,860,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",17.33,529,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91040,20372,"$71,411 ",15.82,600,16000US0644000,43.3,2.72,"$86,844 ",Los Angeles
91041,NA,NA,20,950,NA,NA,NA,NA,NA
91041,NA,NA,9,729,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,8,846,NA,NA,NA,NA,NA
91041,NA,NA,26,1354,NA,NA,NA,NA,NA
91041,NA,NA,14,768,NA,NA,NA,NA,NA
91041,NA,NA,20,845,NA,NA,NA,NA,NA
91041,NA,NA,19,898,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,12,716,NA,NA,NA,NA,NA
91041,NA,NA,25,959,NA,NA,NA,NA,NA
91041,NA,NA,20,1068,NA,NA,NA,NA,NA
91041,NA,NA,9,963,NA,NA,NA,NA,NA
91041,NA,NA,9,868,NA,NA,NA,NA,NA
91041,NA,NA,12,956,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,19,977,NA,NA,NA,NA,NA
91041,NA,NA,16,1160,NA,NA,NA,NA,NA
91041,NA,NA,24,1265,NA,NA,NA,NA,NA
91041,NA,NA,16,969,NA,NA,NA,NA,NA
91041,NA,NA,15,792,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,9,966,NA,NA,NA,NA,NA
91041,NA,NA,10,786,NA,NA,NA,NA,NA
91041,NA,NA,9,992,NA,NA,NA,NA,NA
91041,NA,NA,10,940,NA,NA,NA,NA,NA
91041,NA,NA,36,1161,NA,NA,NA,NA,NA
91041,NA,NA,8,698,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,14,953,NA,NA,NA,NA,NA
91041,NA,NA,14,1015,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,19,1027,NA,NA,NA,NA,NA
91041,NA,NA,13,700,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,5,876,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,16,1089,NA,NA,NA,NA,NA
91041,NA,NA,9,1011,NA,NA,NA,NA,NA
91041,NA,NA,24,1318,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,10,833,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,17,1160,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,13,870,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,14,837,NA,NA,NA,NA,NA
91041,NA,NA,8,819,NA,NA,NA,NA,NA
91041,NA,NA,14,937,NA,NA,NA,NA,NA
91041,NA,NA,18,847,NA,NA,NA,NA,NA
91041,NA,NA,18,1254,NA,NA,NA,NA,NA
91041,NA,NA,9,1063,NA,NA,NA,NA,NA
91041,NA,NA,13,783,NA,NA,NA,NA,NA
91041,NA,NA,10,857,NA,NA,NA,NA,NA
91041,NA,NA,7,794,NA,NA,NA,NA,NA
91041,NA,NA,10,775,NA,NA,NA,NA,NA
91041,NA,NA,13,975,NA,NA,NA,NA,NA
91041,NA,NA,13,807,NA,NA,NA,NA,NA
91041,NA,NA,22,1133,NA,NA,NA,NA,NA
91041,NA,NA,10,947,NA,NA,NA,NA,NA
91041,NA,NA,23,1263,NA,NA,NA,NA,NA
91041,NA,NA,14,1038,NA,NA,NA,NA,NA
91041,NA,NA,20,906,NA,NA,NA,NA,NA
91041,NA,NA,10,792,NA,NA,NA,NA,NA
91041,NA,NA,30,1007,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,24,1303,NA,NA,NA,NA,NA
91041,NA,NA,9,859,NA,NA,NA,NA,NA
91041,NA,NA,15,1085,NA,NA,NA,NA,NA
91041,NA,NA,32,1084,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,9,766,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,18,1170,NA,NA,NA,NA,NA
91041,NA,NA,22,1291,NA,NA,NA,NA,NA
91041,NA,NA,8,897,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,6,949,NA,NA,NA,NA,NA
91041,NA,NA,14,1030,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,20,835,NA,NA,NA,NA,NA
91041,NA,NA,7,1032,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,8,916,NA,NA,NA,NA,NA
91041,NA,NA,10,966,NA,NA,NA,NA,NA
91041,NA,NA,0,0,NA,NA,NA,NA,NA
91041,NA,NA,8,806,NA,NA,NA,NA,NA
91041,NA,NA,17,982,NA,NA,NA,NA,NA
91041,NA,NA,9,774,NA,NA,NA,NA,NA
91041,NA,NA,17,1176,NA,NA,NA,NA,NA
91042,27585,"$58,020 ",14.44,493,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",8.57,524,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",14.67,424,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",23.91,575,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",17.75,583,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",22.7,641,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",13.84,497,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",19.82,459,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",10.29,442,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",14.57,521,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",12.08,514,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",14.17,478,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",10.5,415,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",27.27,761,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",15.45,450,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",13,432,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",23.84,689,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",8.74,528,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",24.43,636,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",16.37,508,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",16.5,456,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",18.6,480,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",18.08,512,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",20.41,495,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",22.43,654,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",15.22,488,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",20.87,705,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",24.12,676,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",14.69,409,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",14.02,442,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",15.68,725,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",15.94,578,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",20.08,481,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",9.03,401,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",16.04,507,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",20.04,450,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",25.05,573,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",24.76,610,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",15.73,433,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",12.29,509,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",14.6,553,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",26.39,616,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",25.51,634,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",12.66,421,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",19.7,656,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",12.36,512,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",13.94,442,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
91042,27585,"$58,020 ",26.03,693,16000US0644000,40.7,2.74,"$74,316 ",Los Angeles
